,game_name,game_url,game_rank,jam_url,participants,submissions,host,game_score
90414,Dead last,https://bearright.itch.io/dead-last,1,https://itch.io/jam/trijam-124,64,23,https://trijam.itch.io,0.043478260869565216
90436,Toilet Paper's Please,https://hexosphere.itch.io/toilet-papers-please,1,https://itch.io/jam/completely-wrong-game-jam,64,26,https://cahgames.itch.io,0.038461538461538464
90480,Fight Dot Net,https://xcvg.itch.io/fight-dot-net,1,https://itch.io/jam/game-breakers-toolkit-jam-3,63,34,https://adriendittrick.itch.io,0.029411764705882353
90533,Fight Dot Net,https://xcvg.itch.io/fight-dot-net,1,https://itch.io/jam/game-breakers-toolkit-jam-3,63,34,https://adriendittrick.itch.io,0.029411764705882353
90600,MetroGalactica - Gamecodeur Jam#21,https://shaman77.itch.io/metrogalactica,1,https://itch.io/jam/gamecodeur-gamejam-21,63,28,https://dmekersa.itch.io,0.03571428571428571
90668,Orpheus Quest,https://lildeer.itch.io/orpheus-quest,1,https://itch.io/jam/altctrl2016,63,22,https://freezx.itch.io,0.045454545454545456
90717,An Acorn,https://lvwatts.itch.io/acorn,1,https://itch.io/jam/cozy-fall-gamejam-2021,62,22,https://virtual-turtle-games.itch.io,0.045454545454545456
90750,Billy Basher,https://huskigame.itch.io/billy-basher,1,https://itch.io/jam/trijam-157,62,26,https://trijam.itch.io,0.038461538461538464
90826,The yellow submarine,https://gz83.itch.io/the-yellow-submarine,1,https://itch.io/jam/gamecodeur-gamejam-17,62,27,https://dmekersa.itch.io,0.037037037037037035
90853,Planet jumper,https://incogkneetoe.itch.io/planet-jumper,1,https://itch.io/jam/weekly-game-jam-211,62,20,https://weeklygamejam.itch.io,0.05
90874,Orbit Link,https://donniedynamo.itch.io/orbit-link,1,https://itch.io/jam/oprgj2,62,21,https://onepagerules.itch.io,0.047619047619047616
90926,Cat Jump,https://flaqko.itch.io/cat-jump,1,https://itch.io/jam/low-effort-jam-19,62,32,https://pixxydoesthings.itch.io,0.03125
90970,Billy Basher,https://huskigame.itch.io/billy-basher,1,https://itch.io/jam/trijam-157,62,26,https://trijam.itch.io,0.038461538461538464
90996,Orbit Link,https://donniedynamo.itch.io/orbit-link,1,https://itch.io/jam/oprgj2,62,21,https://onepagerules.itch.io,0.047619047619047616
91063,Planet jumper,https://incogkneetoe.itch.io/planet-jumper,1,https://itch.io/jam/weekly-game-jam-211,62,20,https://weeklygamejam.itch.io,0.05
91205,Who is Ziv Chromebeak?,https://teamthrowdown.itch.io/who-is-ziv-chromebeak,1,https://itch.io/jam/robot-party-jam-2022,61,33,https://kylebosman.itch.io,0.030303030303030304
91246,Circle Drop,https://zebrainflames.itch.io/circle-drop,1,https://itch.io/jam/trijam-135,61,24,https://trijam.itch.io,0.041666666666666664
91390,AmongUs CrewmateSpywareMod,https://eclipse202.itch.io/amongus-crewmatespywaremod,1,https://itch.io/jam/peanut-jam,60,25,https://dashl.itch.io,0.04
91424,On The Beak,https://kronter.itch.io/on-the-beak,1,https://itch.io/jam/kiwijam-2020,60,32,https://uoagdg.itch.io,0.03125
91425,The Brink,https://andrefremaux.itch.io/the-brink-kiwijam2020,1,https://itch.io/jam/kiwijam-2020,60,32,https://uoagdg.itch.io,0.03125
91426,Schrodinger's House,https://vectorinteractive.itch.io/schrodingers-house,1,https://itch.io/jam/kiwijam-2020,60,32,https://uoagdg.itch.io,0.03125
91455,Boomerang Quest,https://lumensum.itch.io/boomerangquest,1,https://itch.io/jam/weekly-game-jam-195,60,21,https://weeklygamejam.itch.io,0.047619047619047616
91503,Jump Switch (GameZanga2015 Version),https://danardev.itch.io/jump-switch,1,https://itch.io/jam/game-zanga-5,60,55,https://danardev.itch.io,0.01818181818181818
91504,The Cheater,https://xerise.itch.io/thecheater,2,https://itch.io/jam/game-zanga-5,60,55,https://danardev.itch.io,0.03636363636363636
91583,Snack Time with Charlie,https://sunetraalex.itch.io/snack-time-with-charlie,1,https://itch.io/jam/trijam-142,60,23,https://trijam.itch.io,0.043478260869565216
91631,"Mischief, Atrocity & Malice Academy",https://azuladev.itch.io/mischief-atrocity-malice-academy,1,https://itch.io/jam/trijam-64,59,20,https://trijam.itch.io,0.05
91663,Obscure Saboteur,https://em-e-minor.itch.io/obscure-saboteur,1,https://itch.io/jam/trijam-188,59,23,https://trijam.itch.io,0.043478260869565216
91713,Bubble Crab,https://arukami.itch.io/bubble-crab,1,https://itch.io/jam/weekly-game-jam-259,59,22,https://weeklygamejam.itch.io,0.045454545454545456
91793,periApZYs,https://yazorius.itch.io/periapsis,1,https://itch.io/jam/free-jam-1,59,24,https://jk-tech.itch.io,0.041666666666666664
91794,Super Mario For Scratch 4,https://thediamondkadxstudios.itch.io/smfs4,1,https://itch.io/jam/free-jam-1,59,24,https://jk-tech.itch.io,0.041666666666666664
91806,Bookshelf Lover,https://matiin.itch.io/bookshelf-lover,1,https://itch.io/jam/trijam-68,59,26,https://trijam.itch.io,0.038461538461538464
91831,Bombard,https://n-nexy.itch.io/bombard,1,https://itch.io/jam/trijam-194,59,26,https://trijam.itch.io,0.038461538461538464
91869,Lost in Gunkanjima,https://drei096.itch.io/lost-in-gunkanjima,1,https://itch.io/jam/indie-neildg-game-jam-1,59,23,https://dlsu-indie.itch.io,0.043478260869565216
91932,Intersection,https://huskigame.itch.io/intersection,1,https://itch.io/jam/trijam-159,58,31,https://trijam.itch.io,0.03225806451612903
91963,CREAMEA - The Ice Cream adventurer's guild,https://thesnowly.itch.io/creamea-the-ice-cream-adventurers-guild,1,https://itch.io/jam/town-music-jam-2,58,28,https://thesnowly.itch.io,0.03571428571428571
92041,Fur War,https://geri8.itch.io/fur-war,1,https://itch.io/jam/coronavirus-game-jam-2,58,20,https://game-jam-academy.itch.io,0.05
92042,RoombaVa,https://chumasgames.itch.io/roombava,1,https://itch.io/jam/coronavirus-game-jam-2,58,20,https://game-jam-academy.itch.io,0.05
92060,Intersection,https://huskigame.itch.io/intersection,1,https://itch.io/jam/trijam-159,58,31,https://trijam.itch.io,0.03225806451612903
92178,Jim's Adventure,https://dizi.itch.io/jims-adventure,1,https://itch.io/jam/low-effort-jam-11,57,21,https://pixxydoesthings.itch.io,0.047619047619047616
92216,Escape From Darkness,https://lysenti.itch.io/escape-from-darkness,1,https://itch.io/jam/gamecodeur-gamejam-25,57,25,https://dmekersa.itch.io,0.04
92243,Bring Back Potatoes!,https://guitar-ryan93.itch.io/bring-back-potatoes,1,https://itch.io/jam/trijam-175,57,24,https://trijam.itch.io,0.041666666666666664
92267,Zero-G Nuclear Space T3TRIS,https://andyman404.itch.io/zero-g-nuclear-space-tetris,1,https://itch.io/jam/gdl-may-jam,57,20,https://violentcrumble.itch.io,0.05
92287,Gravity Well,https://ced30.itch.io/gravity-well,1,https://itch.io/jam/gamecodeur-gamejam-30,57,41,https://dmekersa.itch.io,0.024390243902439025
92288,RUN OR FLY,https://ryc2026.itch.io/run-or-fly,2,https://itch.io/jam/gamecodeur-gamejam-30,57,41,https://dmekersa.itch.io,0.04878048780487805
92363,Zero-G Nuclear Space T3TRIS,https://andyman404.itch.io/zero-g-nuclear-space-tetris,1,https://itch.io/jam/gdl-may-jam,57,20,https://violentcrumble.itch.io,0.05
92383,Bring Back Potatoes!,https://guitar-ryan93.itch.io/bring-back-potatoes,1,https://itch.io/jam/trijam-175,57,24,https://trijam.itch.io,0.041666666666666664
92436,Santa Factory,https://shivur.itch.io/santa-factory,1,https://itch.io/jam/gamecodeur-gamejam-22,56,31,https://dmekersa.itch.io,0.03225806451612903
92493,The Last Skatepark,https://rhomita.itch.io/the-last-skatepark,1,https://itch.io/jam/chip-n-jam,56,22,https://stubbings.itch.io,0.045454545454545456
92522,A Journey to Omega Station,https://dwam.itch.io/a-journey-to-omega-station,1,https://itch.io/jam/ectocomp-2019-english,56,21,https://rubereaglenest.itch.io,0.047619047619047616
92565,Dr. Michael Magoo & The Marvelous Machine,https://lunasticks.itch.io/michael-magoo-and-the-marvelous-machine,1,https://itch.io/jam/createjam-fall-2022,56,23,https://createjam.itch.io,0.043478260869565216
92735,Ribbon Runner,https://katielg.itch.io/ribbon-runner,1,https://itch.io/jam/trijam-48,55,20,https://rocknightstudios.itch.io,0.05
92755,The Legend of Zelda: Eternal Rain,https://zxspriter.itch.io/the-legend-of-zelda-eternal-rain,1,https://itch.io/jam/mfgg-fangame-jam,55,23,https://mors-games.itch.io,0.043478260869565216
92863,Cruel World,https://cybertoasty.itch.io/cruel-world,1,https://itch.io/jam/trijam-131,55,23,https://trijam.itch.io,0.043478260869565216
92917,Paper Jekyll,https://dmullinsgames.itch.io/paper-jekyll,1,https://itch.io/jam/the-public-domain-jam,55,48,https://gritfish.itch.io,0.020833333333333332
92918,The Yellow Wallpaper,https://ysty.itch.io/the-yellow-wallpaper,2,https://itch.io/jam/the-public-domain-jam,55,48,https://gritfish.itch.io,0.041666666666666664
93018,Deadly Dog-Dating Dungeon,https://firecat1311.itch.io/dogdungeon,1,https://itch.io/jam/touhou-pride-jam-3,55,25,https://nitori.itch.io,0.04
93102,FINAL HOUR,https://lizzemea.itch.io/final-hour,1,https://itch.io/jam/low-effort-jam-17,54,27,https://pixxydoesthings.itch.io,0.037037037037037035
93134,Calmcraft,https://short-bread.itch.io/calmcraft,1,https://itch.io/jam/minecraft-in-24-hours,54,23,https://xordev.itch.io,0.043478260869565216
93192,å¥³è£å°ç·å­©çç´«è²å°ç´äººæ¯æåºåå¤§åéªDefinitive Edtion,https://moonshark.itch.io/purpleman,1,https://itch.io/jam/kuso-game-jam-2016,54,24,https://tonypai.itch.io,0.041666666666666664
93216,CYRUS THE VIRUS,https://shaman77.itch.io/cyrus-the-virus,1,https://itch.io/jam/gamecodeur-gamejam-23,54,34,https://dmekersa.itch.io,0.029411764705882353
93267,Laser Pointer,https://prox276.itch.io/laser-pointer,1,https://itch.io/jam/trijam-71,54,27,https://trijam.itch.io,0.037037037037037035
93294,Battle of Azure,https://gnadrault.itch.io/battle-of-azure,1,https://itch.io/jam/gamecodeur-gamejam-26,54,30,https://dmekersa.itch.io,0.03333333333333333
93295,Dwarven Cave Tactics,https://lysenti.itch.io/dwarven-cave-tactics,1,https://itch.io/jam/gamecodeur-gamejam-26,54,30,https://dmekersa.itch.io,0.03333333333333333
93405,Sweet Tooth,https://em-e-minor.itch.io/sweet-tooth,1,https://itch.io/jam/trijam-192,53,23,https://trijam.itch.io,0.043478260869565216
93438,Ragdoll Swing,https://sshulin.itch.io/ragdoll-swing,1,https://itch.io/jam/asap-espresso-jam,53,37,https://asap-games.itch.io,0.02702702702702703
93484,Sequencer,https://wasp0r.itch.io/sequencer,1,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.01639344262295082
93485,Soundscape,https://material-foundry.itch.io/soundscape,2,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.03278688524590164
93486,Lichtgeschwindigkeit,https://staebchenfisch.itch.io/lichtgeschwindigkeit,3,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.04918032786885246
93545,'Til Cows Tear us Apart,https://pierrec.itch.io/til-the-cows-tear-us-apart,1,https://itch.io/jam/space-cowboy-jam,53,45,https://brandonnn.itch.io,0.022222222222222223
93546,Mother Machine,https://benswinden.itch.io/mothermachine,2,https://itch.io/jam/space-cowboy-jam,53,45,https://brandonnn.itch.io,0.044444444444444446
93614,Ragdoll Swing,https://sshulin.itch.io/ragdoll-swing,1,https://itch.io/jam/asap-espresso-jam,53,37,https://asap-games.itch.io,0.02702702702702703
93656,Sequencer,https://wasp0r.itch.io/sequencer,1,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.01639344262295082
93657,Soundscape,https://material-foundry.itch.io/soundscape,2,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.03278688524590164
93658,Lichtgeschwindigkeit,https://staebchenfisch.itch.io/lichtgeschwindigkeit,3,https://itch.io/jam/foundry-vtt-package-jam-2021,53,61,https://calego.itch.io,0.04918032786885246
93748,Sweet Tooth,https://em-e-minor.itch.io/sweet-tooth,1,https://itch.io/jam/trijam-192,53,23,https://trijam.itch.io,0.043478260869565216
93789,Home Alone Da Mountains,https://drei096.itch.io/home-alone-da-mountains,1,https://itch.io/jam/indie-gdfunda-game-jam-part-2,52,22,https://dlsu-indie.itch.io,0.045454545454545456
93810,Save Gwen!!,https://mcgodamn.itch.io/save-gwen,1,https://itch.io/jam/kuso-game-jam-2022,52,29,https://tppr2046.itch.io,0.034482758620689655
93839,Something in the Water,https://sean-noonan.itch.io/something-in-the-water,1,https://itch.io/jam/e1m1-game-jam,52,25,https://zachmurph.itch.io,0.04
93907,Home Alone Da Mountains,https://drei096.itch.io/home-alone-da-mountains,1,https://itch.io/jam/indie-gdfunda-game-jam-part-2,52,22,https://dlsu-indie.itch.io,0.045454545454545456
94018,ð·ï¸2: no way,https://ivanovtv.itch.io/spider2-no-way,1,https://itch.io/jam/game-breakers-toolkit-jam-8,51,70,https://adriendittrick.itch.io,0.014285714285714285
94019,Super Sam Adventure,https://creatorgaming.itch.io/super-sam-adventure,2,https://itch.io/jam/game-breakers-toolkit-jam-8,51,70,https://adriendittrick.itch.io,0.02857142857142857
94020,GBTK,https://adriendittrick.itch.io/gbtk,3,https://itch.io/jam/game-breakers-toolkit-jam-8,51,70,https://adriendittrick.itch.io,0.04285714285714286
94095,Death's Head at a Feast,https://tragos-games.itch.io/deaths-head-at-a-feast,1,https://itch.io/jam/anti-paladin,51,27,https://rugose-kohn.itch.io,0.037037037037037035
94224,Jump N Drop,https://katielg.itch.io/jump-n-drop,1,https://itch.io/jam/show-me-what-you-got-game-jam,51,24,https://omi-games.itch.io,0.041666666666666664
94314,Dungeon of Alexandria,https://bughuniteam.itch.io/dungeon-of-alexandria,1,https://itch.io/jam/bruised-egos-game-jam,51,22,https://kylebosman.itch.io,0.045454545454545456
94381,WILDWESTEST,https://spierek.itch.io/wildwestest,1,https://itch.io/jam/sensei-game-jam,50,33,https://kbobnis.itch.io,0.030303030303030304
94414,Space Pop,https://allnightergames.itch.io/space-pop,1,https://itch.io/jam/mysticwestern,50,48,https://juegosrancheros.itch.io,0.020833333333333332
94415,West Of Heaven,https://oldknivestale.itch.io/west-of-heaven,2,https://itch.io/jam/mysticwestern,50,48,https://juegosrancheros.itch.io,0.041666666666666664
94461,Rainbow Cloud,https://codechrisb.itch.io/rainbow,1,https://itch.io/jam/trijam-113,50,24,https://trijam.itch.io,0.041666666666666664
94492,WILDWESTEST,https://spierek.itch.io/wildwestest,1,https://itch.io/jam/sensei-game-jam,50,33,https://kbobnis.itch.io,0.030303030303030304
94525,Space Pop,https://allnightergames.itch.io/space-pop,1,https://itch.io/jam/mysticwestern,50,48,https://juegosrancheros.itch.io,0.020833333333333332
94526,West Of Heaven,https://oldknivestale.itch.io/west-of-heaven,2,https://itch.io/jam/mysticwestern,50,48,https://juegosrancheros.itch.io,0.041666666666666664
94608,Forest Grow,https://elbazia.itch.io/forest-grow,1,https://itch.io/jam/gamecodeur-7,50,26,https://dmekersa.itch.io,0.038461538461538464
94635,Ace of Swords,https://lukahizoalgo.itch.io/ace-of-swords,1,https://itch.io/jam/trijam-165,50,20,https://trijam.itch.io,0.05
94695,BeeSweeper,https://hugbug.itch.io/beesweeper,1,https://itch.io/jam/trijam-177,49,20,https://trijam.itch.io,0.05
94803,Trump Stamp,https://pixel-spark.itch.io/trump-stamp,1,https://itch.io/jam/everything-allowed-jam,49,23,https://adyn-calix.itch.io,0.043478260869565216
94949,Remember the Game,https://anything-would-do.itch.io/remember-thegame,1,https://itch.io/jam/the-bahrain-game-jam-2020,48,28,https://unrealbahrain.itch.io,0.03571428571428571
94979,Autopilot Dilemma,https://javicoder.itch.io/autopilot-dilemma,1,https://itch.io/jam/4-reto-gamedev,48,22,https://cosmicworks.itch.io,0.045454545454545456
95004,Out of controls,https://blukulele.itch.io/out-of-controls,1,https://itch.io/jam/trijam-127,48,20,https://trijam.itch.io,0.05
95046,Remember the Game,https://anything-would-do.itch.io/remember-thegame,1,https://itch.io/jam/the-bahrain-game-jam-2020,48,28,https://unrealbahrain.itch.io,0.03571428571428571
95148,Out of controls,https://blukulele.itch.io/out-of-controls,1,https://itch.io/jam/trijam-127,48,20,https://trijam.itch.io,0.05
95174,Autopilot Dilemma,https://javicoder.itch.io/autopilot-dilemma,1,https://itch.io/jam/4-reto-gamedev,48,22,https://cosmicworks.itch.io,0.045454545454545456
95209,Thumby Dancer,https://shaman77.itch.io/thumby-dancer,1,https://itch.io/jam/gamecodeur-gamejam-36,47,25,https://dmekersa.itch.io,0.04
95243,Haroldmancer,https://akratichuman.itch.io/haroldmancer,1,https://itch.io/jam/harolds-last-stand,47,24,https://akratichuman.itch.io,0.041666666666666664
95309,ClockAround,https://oddvarlookus.itch.io/clockaround,1,https://itch.io/jam/the-new-year-jam-but-we-actually-do-it,47,23,https://arrowmaster1252.itch.io,0.043478260869565216
95376,Thumby Dancer,https://shaman77.itch.io/thumby-dancer,1,https://itch.io/jam/gamecodeur-gamejam-36,47,25,https://dmekersa.itch.io,0.04
95452,Haroldmancer,https://akratichuman.itch.io/haroldmancer,1,https://itch.io/jam/harolds-last-stand,47,24,https://akratichuman.itch.io,0.041666666666666664
95600,Weapon X,https://riproel.itch.io/weapon-x,1,https://itch.io/jam/picocad-jam-7,46,28,https://munro.itch.io,0.03571428571428571
95745,plasma Blast,https://sector34.itch.io/plasma-blast,1,https://itch.io/jam/sortofgamejam,46,32,https://originalboy2.itch.io,0.03125
95926,Pawlynesian Triangles,https://tchene.itch.io/pawlynesian-triangles,1,https://itch.io/jam/microstudio-jam-3,44,21,https://microstudio.itch.io,0.047619047619047616
95952,Employeet not dead,https://iquick143.itch.io/employeet-not-dead,1,https://itch.io/jam/game-breakers-toolkit-jam-2,44,25,https://adriendittrick.itch.io,0.04
96004,Employeet not Free,https://iquick143.itch.io/employeet-not-free,1,https://itch.io/jam/game-breakers-toolkit-jam-7,44,25,https://adriendittrick.itch.io,0.04
96062,Lost in a forest,https://grelf.itch.io/lost,1,https://itch.io/jam/in-browser-game-jam,44,21,https://dollcheesecake.itch.io,0.047619047619047616
96067,I Can't Believe I Got Sent to an Amazing Isekai Fantasy World!,https://amalgamash.itch.io/i-cant-believe-i-got-sent-to-an-amazing-isekai-fantasy-world,1,https://itch.io/jam/smile-game-builder-2022-official-summer-jam,44,20,https://amalgamash.itch.io,0.05
96203,A Tale of jaunty Cards,https://kruemelkatze.itch.io/a-tale-of-jaunty-cards,1,https://itch.io/jam/4th-winter-gamejam,43,20,https://alexx882.itch.io,0.05
96246,Save the swarm,https://splix.itch.io/save-the-swarm,1,https://itch.io/jam/gamecodeur-6,43,28,https://dmekersa.itch.io,0.03571428571428571
96274,Beaver Fever,https://darkview.itch.io/beaver-fever,1,https://itch.io/jam/sae-wwf-game-jam-2019,43,27,https://sae-hamburg.itch.io,0.037037037037037035
